track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_length
0EaLRxrtnq7Mqhdf8q9txr,0.717,0.499,9,-15.449,1,0.0354,0.0233,0.445,0.86,0.419,116.974,4,263.573
2DVkYfl2YuOMlRfC98srEG,0.568,0.413,7,-13.594,1,0.0339,0.582,0.00541,0.535,0.634,75.866,4,237.098
1TKTiKp3zbNgrBH2IwSwIx,0.357,0.302,2,-14.526,1,0.0303,0.862,0.559,0.634,0.135,72.518,4,469.224
1tDWVeCR9oWGX8d5J9rswk,0.359,0.577,10,-10.804,1,0.0397,0.0589,0.751,0.0686,0.141,68.064,4,130.429
5VWC7v2dC2K0SIIjT9WTLN,0.381,0.358,0,-12.423,1,0.0365,0.524,0.169,0.0747,0.036,133.271,4,451.681
6qrifdo7QINdPQr80IelGi,0.737,0.458,6,-5.805,1,0.0317,0.601,6.98e-06,0.138,0.456,89.993,4,133.306
1aL9518P5G72N92b48tuKw,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,177.391
3BjD16l0CBQxUvcRI7vLWN,0.665,0.787,5,-8.393,1,0.0328,0.0736,0.000132,0.143,0.358,122.478,4,290.64
6wVViUl2xSRoDK2T7dMZbR,0.613,0.885,10,-7.463,1,0.052,0.0804,0.746,0.0997,0.919,118.506,4,263.213
6aBUnkXuCEQQHAlTokv9or,0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443,4,296.147
3QqONU0GW4byIClquChyf0,0.577,0.933,2,-4.173,0,0.0312,0.281,0.0346,0.124,0.767,106.112,4,260.493
0FoB9BAV7B2Kv6NxOFZtSO,0.473,0.673,0,-14.122,1,0.0363,0.0132,0.0,0.134,0.517,138.184,4,256.507
10I09MLZCY4pK37XxAfkw0,0.777,0.521,0,-8.443,1,0.0277,0.359,0.11,0.0594,0.335,97.623,4,393.387
50vyUOJM5ncJ6Y5YWZzXvX,0.477,0.496,4,-13.522,1,0.0262,0.112,0.00222,0.29,0.643,84.137,4,259.373
05ZUxHiGT7VR6ShJjhwJxn,0.615,0.743,7,-6.569,1,0.041,0.237,0.00431,0.148,0.528,162.22,4,158.474
1yGWCxz5fQRlage1xAhLjP,0.641,0.373,11,-16.408,0,0.0425,0.905,0.868,0.122,0.326,108.068,3,267.525
6ljK8pycxEv0Yqn1cdxvME,0.629,0.299,6,-12.056,1,0.0491,0.949,0.898,0.199,0.349,67.785,5,210.077
3XDeeP9wBZzGhIPZmLfEEx,0.661,0.552,10,-12.385,1,0.0337,0.214,0.0,0.206,0.928,92.056,4,252.76
1qhp5owrFGeZ5Jgin28nwR,0.473,0.263,8,-10.684,1,0.0336,0.88,4.41e-05,0.123,0.461,169.094,4,308.973
5XY9FK0mB0BS0u8YB2ehN9,0.512,0.347,0,-11.222,1,0.0361,0.853,9.16e-05,0.106,0.41,128.525,4,300.507
1HnnR8wNG4X1dBV5PzkrF9,0.75,0.662,1,-6.866,1,0.0353,0.374,0.0237,0.0946,0.742,95.483,4,236.23
36qo9oMO8yRrZMsDcd5x83,0.618,0.75,5,-6.938,0,0.0641,0.324,0.0168,0.431,0.864,88.179,4,197.525
4o0LyB69tylqDG6eTGhmig,0.737,0.678,6,-7.011,0,0.0962,0.114,0.157,0.123,0.698,102.051,4,231.826
1XKAeevAbxSSMuTcRT0APS,0.784,0.506,3,-5.243,0,0.0404,0.571,0.0,0.139,0.544,120.139,4,250.8
5ObACsupwtxnYfOWKO0Wzo,0.84,0.739,7,-7.273,1,0.0376,0.0295,0.0237,0.191,0.919,125.007,4,243.12
6VrjF67WFChXh8uYYBfeRr,0.593,0.611,3,-6.773,1,0.0504,0.35,0.533,0.605,0.473,93.171,4,241.013
4VsP4Dm8gsibRxB5I2hEkw,0.577,0.379,11,-13.235,1,0.0374,0.909,0.000586,0.0986,0.26,139.585,3,173.638
3S2WuPVECwj5KoOQhtpPzl,0.219,0.338,0,-17.669,1,0.0481,0.322,0.788,0.832,0.0331,120.0,4,358.693
4l6uTQ4A2eWZrOzjgm1bey,0.415,0.256,3,-19.376,1,0.0305,0.189,0.0,0.151,0.634,82.124,4,176.8
3gaH1EhTC53WZeFRj3hGtp,0.552,0.485,9,-9.111,1,0.0332,0.517,0.106,0.164,0.51,71.548,4,200.173
7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4,230.453
4356Typ82hUiFAynbLYbPn,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,4,220.8
6m0lkuDCha77hh7tB5J7IO,0.944,0.515,5,-7.895,1,0.197,0.0684,0.00206,0.103,0.333,120.004,4,276.785
6bNB5gxFX6Q87DbQWb8OWZ,0.758,0.871,2,-6.408,1,0.147,0.0062,0.0,0.0663,0.753,126.994,4,202.627
4q2lRiodoQnyFO65watkse,0.738,0.528,0,-9.746,1,0.0281,0.307,0.223,0.0733,0.415,97.39,4,365.16
4kZOi9K2i06Syi2DiSfEqT,0.695,0.658,2,-9.174,1,0.0851,0.287,0.000184,0.0467,0.532,82.846,4,321.533
4iG2gAwKXsOcijVaVXzRPW,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,3,261.0
4IvZLDtwBHmBmwgDIUbuwa,0.669,0.795,2,-10.865,1,0.0285,0.00772,0.0781,0.401,0.882,124.594,4,201.187
4H1POasJbrLNaQirsIH29e,0.388,0.143,5,-17.545,1,0.0416,0.947,0.000865,0.1,0.578,182.665,3,181.8
5LeB999d5zGavmLn8zxExw,0.36,0.891,9,-5.875,1,0.0341,0.00151,0.185,0.291,0.604,96.39,4,337.76
0U10zFw4GlBacOy9VDGfGL,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,4,215.227
2tRxHjEkdgGMv9kZbOyqOH,0.521,0.492,3,-9.127,1,0.0297,0.689,0.619,0.118,0.301,77.585,4,235.747
0TAGwi2JsXjxebn1lW2qXP,0.478,0.623,8,-8.324,1,0.0758,0.276,1.9e-06,0.366,0.691,109.318,4,627.362
1GjbTNFImFrjFsNdleDe78,0.664,0.613,0,-7.56,1,0.0273,0.00309,0.000128,0.175,0.193,96.6,3,184.587
0HzjKCZmFhwcO2vnnHpj9q,0.642,0.805,10,-5.675,1,0.0336,0.352,1.02e-06,0.118,0.365,100.273,4,292.8
150LOyOS0ISsZ9IcwPf6iT,0.719,0.551,0,-9.124,1,0.0324,0.529,9.05e-06,0.139,0.829,123.444,4,258.773
5hqa99q3MzWAf8lyttmipG,0.515,0.498,0,-11.136,0,0.0526,0.397,2.24e-06,0.101,0.659,205.277,4,215.987
5QiKdXKhKC6P5FHVhCzG3V,0.6,0.551,0,-9.921,1,0.0231,0.0835,3.36e-05,0.122,0.474,80.045,4,241.08
0Vx185WVDdoRq0WS0edxAJ,0.783,0.549,4,-10.739,0,0.0455,0.154,0.0,0.0509,0.796,96.362,4,218.68
5KXKhCfPNS4342ly8tTf6w,0.655,0.72,10,-9.423,1,0.0312,0.0318,4.71e-05,0.25,0.745,121.311,4,207.347
0yfNXxlyXdmP0ue1iJijx1,0.542,0.793,8,-8.203,1,0.053,0.0423,3.95e-06,0.0814,0.708,173.931,4,256.52
0pUVeEgZuNyFzIMKp67RbS,0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,4,299.24
5r2z0FHOoFI06GZEVGDjzM,0.729,0.356,6,-13.743,0,0.0347,0.0916,0.0905,0.052,0.392,95.026,4,240.333
6KIS5YIZAyeiFNx1aE1OhY,0.846,0.703,0,-5.76,1,0.0301,0.147,1.21e-05,0.071,0.964,107.767,4,270.467
4mxkQkZSX1BWgIYh5Q2Jt9,0.644,0.58,11,-6.819,1,0.0226,0.281,0.0,0.0652,0.591,96.475,4,219.72
0Q5cD6Xnxd0jeNdl9HgqMb,0.716,0.818,7,-7.455,1,0.0256,0.155,0.000806,0.236,0.817,103.672,4,248.6
5TGHpNdHeV5cqsJfkOO4Zd,0.669,0.297,4,-20.375,1,0.031,0.483,0.0952,0.111,0.627,140.554,4,269.707
2OY17ER3xSmNXjGsqWzgn7,0.562,0.249,1,-18.652,1,0.0253,0.375,0.0,0.352,0.31,95.283,4,290.6
5QrNXvTQEuBb5iLoIAAuvk,0.735,0.728,5,-7.405,0,0.0405,0.229,2.71e-05,0.0657,0.96,127.97,4,221.133
5EwltLwI9hRLyiTUAjMsQ6,0.671,0.641,8,-9.488,1,0.0241,0.648,0.000346,0.118,0.385,96.281,4,274.617
0H80CvMDKLYxwSq5AwwJ9S,0.75,0.409,8,-15.248,1,0.0468,0.205,0.136,0.0816,0.458,98.075,4,299.773
6x7JAutLczfd3Tbc3iMDev,0.732,0.812,11,-8.001,0,0.0379,0.0644,0.000698,0.0955,0.655,110.93,4,284.173
3EGI5qmVmGlfgy9BmNb1R8,0.709,0.839,7,-8.403,1,0.0367,0.159,0.00209,0.301,0.864,113.186,4,246.013
5ljGmNLjvQZm2hw8cDJXNJ,0.581,0.548,9,-13.448,1,0.0325,0.184,0.00165,0.163,0.672,139.149,4,218.307
30IpEYZRHYmS8yZyMM5aYK,0.665,0.686,9,-6.542,1,0.0384,0.299,0.0,0.145,0.919,125.357,4,250.36
6Aav1GMR2dbFU7nIRrnwQa,0.551,0.753,2,-10.074,1,0.0337,0.0104,2.98e-06,0.115,0.52,122.813,4,250.8
0RAn8LOs5QVMLy2xH30bUj,0.664,0.426,10,-12.852,1,0.0282,0.166,0.0,0.0652,0.518,118.785,4,304.693
4c6KvhVNtJSCgNV6HfFhln,0.378,0.604,0,-12.381,1,0.0322,0.257,0.0,0.238,0.8,91.679,4,219.867
0vrS1PYZ9tIM3vHon7ojpe,0.548,0.715,9,-7.597,1,0.0247,0.0818,0.00527,0.155,0.377,104.48,4,256.8
2wJKOumHoIOJGLM93oufqE,0.676,0.774,6,-12.648,0,0.0404,0.0408,0.0,0.294,0.73,123.568,4,234.733
4ByEFOBuLXpCqvO1kw8Wdm,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,4,280.4
476PoCTZZIKdOxHOYYCFzz,0.502,0.649,4,-7.698,0,0.0347,0.104,0.0,0.244,0.235,124.889,4,234.427
2PWldJzHn86WNueLuH7bV0,0.586,0.74,2,-6.836,1,0.0269,0.115,4.03e-05,0.0702,0.532,97.362,4,273.973
45oVytn0pYiN4NcPa2S0eX,0.61,0.321,9,-9.002,1,0.0295,0.945,6.06e-06,0.155,0.508,107.282,4,162.133
4Jlqb6gqcqNbHpbjOBw0h0,0.659,0.271,0,-13.323,0,0.0451,0.47,0.000581,0.0655,0.906,101.585,4,185.12
570KJytRkVHTIocq1qomWF,0.551,0.447,9,-12.293,1,0.0401,0.463,3.73e-06,0.189,0.558,84.175,4,252.8
5JywwdF2k57hhHHuWd3G11,0.721,0.338,3,-13.816,1,0.0454,0.444,6.27e-06,0.254,0.862,101.484,4,176.027
08Rg9Y13Hr65eAqZBj8Lfv,0.554,0.729,0,-12.316,1,0.0323,0.175,0.0,0.174,0.964,152.082,4,197.76
6ABtlkvl08XQo6Xu24FJaf,0.452,0.674,5,-5.636,0,0.0355,0.151,1.09e-06,0.094,0.428,187.159,4,352.587
0m4jVVZrsv0bLkAr1uM6UG,0.728,0.524,7,-8.227,1,0.0255,0.563,0.000131,0.0913,0.51,90.262,4,256.667
3MshXF4YQRoFw82plcsUge,0.676,0.624,2,-9.213,1,0.0345,0.434,0.0398,0.576,0.661,122.261,4,206.733
0fMlhe66IZtHbCSe5EGBlX,0.561,0.534,0,-12.483,1,0.0645,0.418,6.59e-05,0.194,0.453,204.079,4,279.693
29KyVqHekckVGfxHn8QS7m,0.576,0.528,2,-5.236,0,0.0258,0.67,0.0,0.347,0.663,107.21,4,218.827
1GeNWyZtCHbcp3ZWp8GTOO,0.548,0.294,10,-17.112,1,0.0333,0.332,3.34e-06,0.0392,0.491,76.698,4,256.173
19aYH2zhbnTNx4plfenrIk,0.431,0.522,11,-8.625,1,0.0295,0.436,1.91e-05,0.109,0.233,199.786,4,237.693
08kvJTpcthAvvvW0BAcGHN,0.534,0.457,4,-8.66,0,0.0266,0.259,0.0004,0.203,0.271,140.798,4,233.893
3unwRUV5qbjMmH3NJtaODy,0.74,0.598,7,-9.658,0,0.0321,0.15,0.0,0.0664,0.952,101.933,4,276.0
79BE7EVavDVsVCTlRbQ66i,0.659,0.616,10,-10.881,1,0.0458,0.56,7.28e-05,0.0483,0.69,101.998,4,319.227
6IAh4MjV3GRkvIHrCbUFWY,0.409,0.428,11,-13.195,1,0.0412,0.462,8.22e-05,0.0687,0.04,119.941,4,263.227
6SmMfXGw4HZu9KVJfmCNt9,0.682,0.41,4,-10.451,0,0.0261,0.487,0.0,0.0955,0.414,91.595,4,254.027
0Yp603BgzIKDDcSUBrYYba,0.626,0.25,3,-17.499,1,0.0503,0.817,4.33e-05,0.0668,0.345,90.103,4,259.04
3TLtCHUaiMHcQcJVGVW2p2,0.677,0.509,5,-7.472,1,0.0252,0.114,0.0134,0.0659,0.525,93.042,4,275.987
3nNRv9xS4ni6XvU4U7iY4o,0.72,0.5,9,-7.306,1,0.0347,0.509,0.0,0.147,0.609,105.727,4,182.627
5TceQ9p45y407K6lxJgvAy,0.565,0.384,2,-11.263,1,0.027,0.503,6.29e-05,0.293,0.508,98.377,4,200.533
1AUwrey3n69snJNwvhzLB7,0.632,0.309,5,-17.24,0,0.0286,0.833,0.00207,0.107,0.561,107.22,4,250.267
4Gkn68RCQMsPpBU1nCWikJ,0.534,0.296,8,-15.455,1,0.0535,0.706,2.7e-05,0.0749,0.576,75.666,4,229.147
32j14UXLARbDYRa7InvlI5,0.515,0.164,9,-17.113,0,0.0314,0.537,0.144,0.11,0.271,132.582,4,222.6
5HY7oAMG0FSMewubwIf3iS,0.485,0.643,0,-8.956,1,0.0422,0.174,0.00294,0.966,0.343,127.759,4,247.213
23hieFLBMATmL2HseI2nBL,0.872,0.316,0,-14.415,1,0.0436,0.405,0.0126,0.0849,0.57,119.528,4,261.547
0XrPZPotxZNDkuvauuVO8R,0.714,0.201,0,-10.914,1,0.0344,0.901,0.00117,0.0709,0.25,115.968,4,335.133
6PgcfHSocgnc4pjDgTuJcm,0.593,0.749,0,-7.828,1,0.0551,0.249,0.000477,0.431,0.646,120.987,4,279.067
5CQmmcGVX9L0NOOkLR6uve,0.57,0.742,5,-6.546,0,0.0293,0.0143,0.000113,0.126,0.545,119.115,4,251.08
6Ray8IhMX3ziDIUh2eVxrp,0.555,0.472,5,-12.316,1,0.0344,0.678,0.752,0.32,0.665,128.465,4,767.32
5iMwPhxcwcByS8zaxBYnjz,0.451,0.504,3,-15.325,1,0.0515,0.601,0.000253,0.686,0.892,90.991,4,1789.187
3c0Ys2ie05I4Csansv7Jhi,0.63,0.432,7,-9.454,0,0.0275,0.371,7.11e-05,0.11,0.604,99.889,4,196.0
1exLL81vN8mD55M9HMOt1t,0.451,0.424,1,-13.208,1,0.0371,0.572,1.77e-06,0.0553,0.394,141.836,4,231.587
0GZzK43dJ6uNjOuitlCxDr,0.658,0.866,6,-6.337,0,0.0352,0.0504,0.0201,0.0394,0.848,104.898,4,227.68
5eWTNSMTX5BxuYYuOU4vYq,0.715,0.384,10,-16.362,1,0.0458,0.588,0.00753,0.285,0.818,82.367,4,269.653
3T8Ye4NB0MQhcEcxzMdAuH,0.563,0.421,7,-12.567,1,0.0311,0.822,2.28e-05,0.122,0.463,139.374,4,318.947
02231fLQ4MbfQEzu1zprS1,0.398,0.384,11,-16.113,0,0.0334,0.643,5.07e-05,0.175,0.18,124.233,4,170.987
6StoqrO6Hm52RQaQMUrotJ,0.669,0.552,5,-5.897,0,0.0434,0.382,1.55e-06,0.0995,0.317,120.044,4,239.55
0I1DJdLt9BKOb7GWmWxCjo,0.651,0.339,2,-11.917,1,0.0246,0.372,0.0141,0.0739,0.32,103.996,4,222.12
2HWWNoWEEEECwZhAiLg7ib,0.764,0.751,8,-3.74,1,0.0703,0.00554,0.000237,0.164,0.418,91.977,4,199.853
7o9uu2GDtVDr9nsR7ZRN73,0.726,0.449,0,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,4,241.333
6UnZcY1tikomiMrurZN073,0.535,0.522,6,-9.447,1,0.132,0.75,0.0,0.0622,0.794,111.477,4,893.284
2fvdQ1Uq04qE4RLN5zKBXS,0.926,0.549,9,-6.63,0,0.0935,0.42,0.0399,0.298,0.666,123.044,4,280.878
0AH6WMe3OlAlUb5miXt2FQ,0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,4,235.493
0W8nDs4H2cqxxAgszNMYO3,0.427,0.867,11,-5.162,0,0.21,0.00577,1.61e-05,0.207,0.757,190.732,3,202.653
7lir0j0yV5XM06AgKyAlIX,0.431,0.297,7,-14.933,0,0.0307,0.847,0.000589,0.115,0.467,160.168,4,199.213
6XJGpirOP4Bgurcvkdanxb,0.206,0.00664,7,-31.964,0,0.0366,0.98,0.958,0.0883,0.052,77.018,4,186.067
2O0UWIMFeMtFR0LJMuIPjJ,0.0753,0.163,0,-17.328,1,0.0402,0.89,0.936,0.115,0.0395,76.405,4,219.6
3eTgg18rKBD30Hef1gv0wz,0.312,0.0766,9,-20.319,0,0.0408,0.967,0.488,0.0606,0.0493,136.866,3,168.76
0Mbd5y1ZlWzSUR2jNQAJXY,0.248,0.419,2,-14.917,0,0.0397,0.458,0.649,0.284,0.0349,103.209,4,122.87
4u4VElxO7JM4IR4jR4TL1s,0.103,0.384,0,-16.401,0,0.0556,0.549,0.897,0.111,0.0747,79.262,4,326.773
2NRClj4jFGy35kmAooFcTN,0.27,0.00858,1,-33.835,1,0.0407,0.917,0.153,0.0809,0.116,48.028,4,73.572
5NWOEqOSCqHebuRMjYEn1i,0.202,0.00151,7,-45.015,1,0.0424,0.97,0.911,0.123,0.174,67.513,4,202.0
475L4j7qFaZE0jlcvrsScN,0.179,0.00108,11,-43.908,1,0.0319,0.973,0.911,0.102,0.0418,69.71,4,194.0
0N5NNIaNs3YVhiyt22ZYhG,0.156,0.00167,9,-44.873,1,0.0411,0.995,0.876,0.0986,0.0782,136.67,3,194.0
0CMYUXTTTmI6Lwc0opH2XG,0.0685,0.00342,0,-37.156,1,0.0418,0.99,0.91,0.106,0.0581,73.644,1,172.357
5F820xSuKiMLpGOV04Xs3c,0.0878,0.00185,1,-37.77,1,0.0503,0.973,0.857,0.123,0.0561,85.773,4,174.52
5ivvtayl4QgwCtjUd4JOB1,0.0599,0.000963,0,-38.175,1,0.0528,0.929,0.928,0.113,0.151,67.802,4,177.356
6MePLoqcI97WjWyx5Sq2JV,0.168,0.00233,2,-38.882,1,0.0467,0.984,0.909,0.135,0.0754,79.621,4,160.957
1b6zd9iiSYGSCz5tYW14l6,0.175,0.00245,6,-39.149,1,0.0501,0.964,0.863,0.105,0.0445,79.233,3,174.314
1SucXU3xTOCyBAAqE22E8B,0.19,0.00196,5,-37.911,1,0.0503,0.989,0.926,0.119,0.186,68.487,5,154.499
1VkdH6Zvj3OTIpuwreP3iF,0.204,0.0147,6,-36.093,1,0.0351,0.952,0.933,0.116,0.0477,69.67,1,171.429
5iiPukjaEZxWXC0EAzFujm,0.145,0.0142,11,-37.524,1,0.0353,0.977,0.904,0.104,0.0487,69.169,4,170.606
6P4yBCuihd8penjqwrWPqL,0.0716,0.00246,1,-44.932,1,0.0416,0.978,0.918,0.0838,0.158,69.532,4,178.5
4I4fBBEhpLAHvnLhacIwdg,0.101,0.00193,10,-38.381,1,0.0393,0.98,0.96,0.0925,0.209,70.774,5,147.857
0mYZDzhKs8sa0oDsS6HSZ5,0.163,0.000262,10,-39.044,1,0.0465,0.979,0.952,0.112,0.0341,72.2,5,144.0
0pNp4untlQyZU1FZU2J0W2,0.121,0.00107,4,-41.949,1,0.0399,0.965,0.926,0.0895,0.151,68.988,5,178.5
4kcGn4dAtnspFcNtuSm0Or,0.0827,0.001,7,-44.029,1,0.0457,0.973,0.845,0.131,0.0783,170.615,3,204.0
3P0y5vYWxPRRekolc4eCHp,0.144,0.00391,2,-39.722,1,0.0432,0.992,0.729,0.113,0.138,139.86,3,206.25
1U3RgmkF3Koyh1O3VE1YKF,0.181,0.00271,0,-38.713,1,0.0425,0.991,0.944,0.115,0.0343,69.284,3,160.0
2l3IjjIko1lYKq9Q1QREyF,0.0652,0.00105,0,-39.718,1,0.053,0.965,0.969,0.111,0.033,72.962,4,172.331
3M3lz4VfhjrsvinuUU4ZJ0,0.118,0.00168,3,-36.815,1,0.0476,0.969,0.919,0.111,0.129,83.19,1,144.0
6KU6lJNEwpHSB8EdI6klNN,0.0802,0.00761,2,-32.863,1,0.0497,0.975,0.9,0.112,0.0623,172.676,4,177.0
6pP7IVUYULZLjZ4bzGflVD,0.2,0.00217,11,-37.924,1,0.0422,0.995,0.926,0.109,0.152,131.93,3,172.0
5kVu56keqlvhaeTbpaKKLM,0.141,0.00144,5,-41.914,1,0.0435,0.983,0.859,0.0988,0.0759,140.393,3,219.0
3ctrMLYxilwSeAK5AdVrLj,0.0671,0.00271,2,-40.71,1,0.0441,0.99,0.955,0.112,0.0511,68.036,3,142.5
3j9lwtdDw7ITWVY0eEuznt,0.0688,0.00356,4,-39.041,1,0.0431,0.995,0.834,0.121,0.11,72.286,4,187.186
66uQkXu45zDJSxvbUR4jPk,0.112,0.00047,3,-39.672,1,0.0464,0.966,0.971,0.119,0.0752,64.814,5,184.212
0btOwM3TAHRfPPpLGiCUOR,0.219,0.00316,6,-36.511,1,0.0489,0.995,0.854,0.0932,0.106,70.115,4,214.0
4rE5DyWiZPeowXDEkkceeH,0.118,0.00164,8,-37.569,1,0.0483,0.99,0.921,0.0962,0.0414,70.857,5,199.086
5KzZLb3KFjGrQZW6WH8Cyc,0.18,0.00108,0,-39.647,1,0.0494,0.989,0.961,0.129,0.0727,67.837,3,193.138
1QEZAFj1GzKUkMgM9cFgTW,0.198,0.00221,4,-44.165,1,0.0355,0.987,0.863,0.0665,0.0776,72.462,3,176.0
7u6NFtytPfiVDK5txIpHvd,0.0632,0.00285,3,-39.132,1,0.0399,0.986,0.92,0.101,0.0672,63.749,4,146.681
7x9bH00ovSbLyTMvsyvWNd,0.167,0.00347,5,-40.007,1,0.0484,0.982,0.869,0.0878,0.0385,126.347,3,126.799
0cJOITxJRoFwuMkP4H6v4O,0.062,0.00364,0,-31.944,1,0.0532,0.891,0.957,0.111,0.0313,72.373,4,173.813
4INn3PNrEaJ46wiMnjXLq6,0.146,0.00161,1,-37.631,0,0.0461,0.991,0.94,0.129,0.119,72.359,3,131.532
6Y8v8sSvSEGSZi5tkW5Nhw,0.106,0.00137,1,-35.196,1,0.043,0.995,0.776,0.193,0.069,77.522,3,218.0
1heAYXQYiL5e2VBRClCaif,0.175,0.00327,5,-37.357,1,0.048,0.981,0.884,0.0987,0.051,66.529,4,140.25
5LEHlRPjGcZ5RdagAwXpHS,0.102,0.0333,3,-34.177,1,0.0476,0.797,0.927,0.111,0.0591,89.605,4,143.053
0KOenusM2ayoQfGrhBf5Q9,0.0786,0.0152,2,-30.165,1,0.0397,0.978,0.865,0.07,0.0599,177.472,5,199.318
3jQlNsMoO2C4NzwoBi9R6v,0.085,0.00375,8,-40.235,1,0.0407,0.959,0.945,0.138,0.125,169.154,1,173.5
7HTqClPkU89EhgJi2CO3G5,0.138,0.00536,0,-36.076,1,0.0464,0.979,0.651,0.11,0.0375,142.226,3,124.814
157498zKslcWTRJGqzx3ad,0.235,0.00391,7,-31.311,1,0.0398,0.994,0.857,0.109,0.0525,70.449,1,147.288
0tw6S8qTrvkqASUMxtqP3h,0.0919,0.00548,5,-37.811,1,0.0401,0.978,0.871,0.0915,0.0828,86.361,5,172.22
01HoaDNqU6ZrXYj0GIDQjv,0.094,0.00431,8,-37.921,1,0.0464,0.969,0.904,0.118,0.0931,86.809,3,176.389
7bpnfbTaoPGzCdvyRAEW0E,0.15,0.0113,0,-39.987,1,0.043,0.994,0.637,0.0959,0.0452,137.343,4,199.811
0NbAwRGkpCrY8FZsH6Cf3H,0.175,0.00422,3,-32.903,1,0.0479,0.952,0.922,0.109,0.093,74.275,3,192.229
5MN8kJAw4b4lgNlz1KO32M,0.139,0.00529,8,-36.745,1,0.0377,0.959,0.716,0.122,0.146,141.395,3,198.786
5RmKyK9bzcqP7n8YbyPIo9,0.191,0.0244,8,-37.211,1,0.0414,0.892,0.96,0.109,0.0856,71.333,3,197.447
28vgg790lTkfhaBgsSAaqq,0.139,0.00702,9,-35.946,1,0.0379,0.968,0.943,0.0784,0.0399,71.459,4,146.441
5oTCj47iqYLxzE0fOxYbLL,0.156,0.00347,1,-40.401,1,0.0431,0.921,0.822,0.13,0.0435,133.69,5,188.184
169cAdqQv1dcE8vZUtIxja,0.142,0.000283,9,-37.473,1,0.0739,0.865,0.972,0.0933,0.618,74.012,3,195.526
6VXtIz60EI6GUYQRsFWxNe,0.228,0.00286,4,-37.724,1,0.0542,0.991,0.754,0.105,0.0367,119.125,4,154.82
2VS5gBeWwMYhrGOJAs1aYc,0.14,0.00053,2,-41.665,1,0.0557,0.988,0.937,0.118,0.21,139.189,3,170.893
0y9DY0rp8MkJvF3JrQjLBp,0.0769,0.000643,7,-35.543,1,0.0455,0.951,0.704,0.11,0.115,80.01,1,155.788
2YbkAcWXrQnGuLv4hayTvu,0.0773,0.00445,2,-39.507,1,0.0437,0.971,0.874,0.141,0.0553,173.294,4,167.355
79YtzS8PtQlSgRnn1Z8Pni,0.148,0.00321,2,-34.373,1,0.0455,0.968,0.866,0.0995,0.0342,69.476,3,138.788
5rwq3bHJ2MeqeMrOzRkhFM,0.0678,0.00299,1,-35.824,1,0.0455,0.981,0.79,0.2,0.0436,76.506,4,155.534
1LUmUwchFBJUz03G7XXri8,0.0729,0.0228,7,-35.409,1,0.0371,0.987,0.735,0.0958,0.0774,76.489,3,154.893
2PJ1ULEfrbhrqHU1rXVpYD,0.163,0.019,4,-32.337,1,0.0465,0.93,0.931,0.0858,0.146,74.457,1,185.316
1ptiRc6sCWNKkEwLOS36vU,0.0828,0.00547,4,-37.427,1,0.0492,0.991,0.914,0.0764,0.166,69.873,4,149.772
3dCrJixGvFGaCYf1OCajCj,0.218,0.00481,5,-33.64,1,0.0415,0.987,0.986,0.0943,0.065,68.523,4,164.864
2b9CuyDYXeYjrf4Rp1N7yF,0.0947,0.00153,10,-38.118,1,0.0489,0.971,0.948,0.102,0.144,72.669,4,172.34
3UMrglJeju5yWyYIW6o99b,0.573,0.741,5,-8.987,1,0.0353,0.219,2.23e-05,0.0842,0.554,96.016,4,240.356
36WabQN781ejYiSWKQAzDD,0.592,0.321,7,-14.251,1,0.0382,0.904,0.0,0.143,0.493,137.838,4,60.87
7oDd86yk8itslrA9HRP2ki,0.531,0.525,1,-6.5,0,0.0671,0.232,0.0,0.441,0.502,66.9,4,232.857
0wavGRldH0AWyu2zvTz8zb,0.337,0.156,0,-14.919,1,0.0518,0.964,7.72e-05,0.115,0.39,176.655,4,188.497
5jQI2r1RdgtuT8S3iG8zFC,0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985,4,202.396
7uo2L5FAja3pWIBa3HJVeC,0.68,0.406,9,-11.313,1,0.0414,0.782,0.00019,0.11,0.551,119.901,4,60.333
6OPd04lmI3hjT0CTTLt5Yh,0.824,0.412,4,-10.602,0,0.397,0.137,0.855,0.122,0.564,99.959,4,357.267
0ILG1dlT7oEP7f1QK5PqiO,0.683,0.687,9,-9.923,0,0.0335,0.251,0.913,0.0752,0.645,110.01,4,312.0
